date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-10-08,Brighton,Liverpool,2.232,2.51,2,2,2.23187,1.74913,15.428571428571429,7.694444444444445
2023-10-08,West Ham,Newcastle United,0.931,1.979,2,2,0.931345,1.97865,25.642857142857142,6.304347826086956
2023-10-08,Wolverhampton Wanderers,Aston Villa,1.762,1.816,1,1,1.76232,1.81618,11.380952380952381,14.866666666666667
2023-10-08,Arsenal,Manchester City,0.387,0.858,1,0,0.386558,0.858071,12.571428571428571,15.368421052631579
2023-10-21,Liverpool,Everton,2.286,0.094,2,0,1.52459,0.0937725,3.3461538461538463,29.153846153846153
2023-10-21,Bournemouth,Wolverhampton Wanderers,1.018,2.305,1,2,1.01839,2.30454,14.19047619047619,6.476190476190476
2023-10-21,Brentford,Burnley,3.157,0.693,3,0,3.15685,0.693129,9.678571428571429,14.666666666666666
2023-10-21,Manchester City,Brighton,0.963,0.964,2,1,0.962509,0.963733,14.583333333333334,14.652173913043478
2023-10-21,Newcastle United,Crystal Palace,3.733,1.088,4,0,3.73336,1.08795,12.0,12.607142857142858
2023-10-21,Nottingham Forest,Luton,3.275,1.496,2,2,3.27549,1.49555,8.88888888888889,16.22222222222222
2023-10-21,Chelsea,Arsenal,1.718,1.058,2,2,0.957211,1.05791,31.363636363636363,9.3
2023-10-21,Sheffield United,Manchester United,1.411,1.462,1,2,0.649567,1.46187,14.095238095238095,12.272727272727273
2023-10-22,Aston Villa,West Ham,2.341,0.66,4,1,1.58026,0.659622,11.823529411764707,14.421052631578947
2023-10-23,Tottenham,Fulham,1.635,0.746,2,0,1.63523,0.745838,12.347826086956522,13.678571428571429
2023-10-27,Crystal Palace,Tottenham,0.562,0.989,1,2,0.561834,0.989103,13.911764705882353,4.130434782608695
2023-10-28,Chelsea,Brentford,1.718,2.481,0,2,1.71801,2.48137,6.0344827586206895,20.76923076923077
2023-10-28,Bournemouth,Burnley,1.101,0.903,2,1,1.10052,0.90255,9.3,11.333333333333334
2023-10-28,Arsenal,Sheffield United,3.035,0.028,5,0,2.27379,0.0281554,11.9375,30.923076923076923
2023-10-28,Wolverhampton Wanderers,Newcastle United,0.863,2.32,2,2,0.863393,1.5587,11.821428571428571,7.233333333333333
2023-10-29,West Ham,Everton,0.619,0.734,0,1,0.618578,0.733813,12.9375,15.076923076923077
