date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-02-12,Hertha Berlin,Borussia M.Gladbach,2.648,0.421,4,1,1.89011,0.421257,11.275,6.1
2023-02-12,FC Cologne,Eintracht Frankfurt,1.722,0.369,3,0,1.72186,0.368809,10.363636363636363,14.352941176470589
2023-02-17,Augsburg,Hoffenheim,1.482,0.446,1,0,1.48158,0.446218,11.291666666666666,10.777777777777779
2023-02-18,Borussia M.Gladbach,Bayern Munich,2.266,1.222,3,2,2.26574,1.22226,8.052631578947368,17.7
2023-02-18,Wolfsburg,RasenBallsport Leipzig,0.264,3.048,0,3,0.26411,3.04805,12.448275862068966,8.588235294117647
2023-02-18,Bochum,Freiburg,1.408,2.399,0,2,1.40839,2.39926,5.542857142857143,5.892857142857143
2023-02-18,VfB Stuttgart,FC Cologne,1.698,0.452,3,0,1.69842,0.452073,12.272727272727273,7.071428571428571
2023-02-18,Eintracht Frankfurt,Werder Bremen,2.081,0.151,2,0,2.08148,0.150794,14.137931034482758,13.291666666666666
2023-02-19,Union Berlin,Schalke 04,0.827,0.386,0,0,0.827192,0.385916,6.1875,9.85
2023-02-19,Borussia Dortmund,Hertha Berlin,2.349,1.414,4,1,2.34937,1.41428,9.19047619047619,14.041666666666666
2023-02-19,Bayer Leverkusen,Mainz 05,3.014,2.004,2,3,2.25656,1.24627,5.764705882352941,9.575757575757576
2023-02-24,Mainz 05,Borussia M.Gladbach,2.951,0.719,4,0,2.95117,0.718556,10.538461538461538,12.75
2023-02-25,RasenBallsport Leipzig,Eintracht Frankfurt,1.9,0.856,2,1,1.89992,0.85563,14.761904761904763,8.880952380952381
2023-02-25,FC Cologne,Wolfsburg,1.035,1.0,0,2,1.03484,0.242388,7.076923076923077,10.884615384615385
2023-02-25,Hoffenheim,Borussia Dortmund,0.874,2.759,0,1,0.873677,2.75881,8.129032258064516,10.61111111111111
2023-02-25,Hertha Berlin,Augsburg,0.453,0.406,2,0,0.452901,0.405958,7.5,6.208333333333333
2023-02-25,Werder Bremen,Bochum,1.175,0.396,3,0,1.17524,0.396228,6.954545454545454,8.764705882352942
2023-02-25,Schalke 04,VfB Stuttgart,1.866,1.668,2,1,1.86618,1.66843,14.095238095238095,4.62962962962963
2023-02-26,Freiburg,Bayer Leverkusen,1.288,2.061,1,1,1.288,2.0609,12.655172413793103,11.571428571428571
2023-02-26,Bayern Munich,Union Berlin,3.864,0.213,3,0,3.86403,0.212984,6.666666666666667,26.5625
2023-03-03,Borussia Dortmund,RasenBallsport Leipzig,1.129,2.198,2,1,0.371198,2.19847,20.11764705882353,6.764705882352941
2023-03-04,Union Berlin,FC Cologne,0.457,0.799,0,0,0.456889,0.798698,14.545454545454545,12.307692307692308
2023-03-04,Mainz 05,Hoffenheim,1.036,0.616,1,0,1.03595,0.616344,7.88,6.0
2023-03-04,Borussia M.Gladbach,Freiburg,1.114,0.286,0,0,1.11415,0.286316,15.333333333333334,13.869565217391305
2023-03-04,Bochum,Schalke 04,0.926,0.873,0,2,0.926001,0.873349,3.0,11.38888888888889
2023-03-04,Augsburg,Werder Bremen,0.493,1.688,2,1,0.493189,1.68845,17.105263157894736,9.043478260869565
2023-03-04,VfB Stuttgart,Bayern Munich,0.597,2.556,1,2,0.596921,2.55612,14.555555555555555,9.166666666666666
2023-03-05,Bayer Leverkusen,Hertha Berlin,2.265,0.958,4,1,2.2646,0.200154,12.714285714285714,17.68
2023-03-05,Wolfsburg,Eintracht Frankfurt,1.773,1.183,2,2,1.7728,1.18348,14.0625,13.727272727272727
2023-03-10,FC Cologne,Bochum,0.585,1.734,0,2,0.585398,0.97613,6.15,13.894736842105264
2023-03-11,Bayern Munich,Augsburg,2.494,2.481,5,3,2.49393,1.72346,7.75,13.615384615384615
2023-03-11,RasenBallsport Leipzig,Borussia M.Gladbach,2.267,1.446,3,0,1.50969,0.688178,8.75,24.1875
2023-03-11,Eintracht Frankfurt,VfB Stuttgart,0.525,0.434,1,1,0.525223,0.434277,8.96774193548387,10.727272727272727
2023-03-11,Hertha Berlin,Mainz 05,1.617,0.388,1,1,0.859454,0.388401,13.647058823529411,4.32
2023-03-11,Schalke 04,Borussia Dortmund,1.525,1.22,2,2,1.52455,1.2204,10.15625,8.61111111111111
2023-03-12,Freiburg,Hoffenheim,0.452,1.161,2,1,0.452025,1.16149,7.136363636363637,9.482758620689655
2023-03-12,Werder Bremen,Bayer Leverkusen,1.708,1.218,2,3,0.950551,1.21761,9.206896551724139,30.7
2023-03-12,Wolfsburg,Union Berlin,1.331,1.225,1,1,1.33065,0.467349,12.357142857142858,17.88235294117647
2023-03-17,Borussia M.Gladbach,Werder Bremen,3.684,0.765,2,2,3.68386,0.764773,7.916666666666667,13.916666666666666
2023-03-18,Hoffenheim,Hertha Berlin,2.613,0.808,3,1,1.0974,0.807728,9.68421052631579,10.5
2023-03-18,Bochum,RasenBallsport Leipzig,1.311,1.92,1,0,1.31052,1.92026,12.615384615384615,9.0625
2023-03-18,Augsburg,Schalke 04,0.396,1.684,1,1,0.395653,0.925875,7.363636363636363,3.7666666666666666
2023-03-18,VfB Stuttgart,Wolfsburg,0.471,0.674,0,1,0.471275,0.6744,7.7407407407407405,14.619047619047619
2023-03-18,Borussia Dortmund,FC Cologne,3.371,1.469,6,1,3.37102,1.46899,13.227272727272727,17.571428571428573
2023-03-19,Union Berlin,Eintracht Frankfurt,1.23,2.205,2,0,1.23036,2.20535,9.064516129032258,9.533333333333333
2023-03-19,Bayer Leverkusen,Bayern Munich,1.85,1.107,2,1,0.334591,1.10651,17.333333333333332,6.82051282051282
2023-03-19,Mainz 05,Freiburg,1.578,1.353,1,1,1.57837,1.35257,7.1,9.421052631578947
2023-03-31,Eintracht Frankfurt,Bochum,3.099,1.15,1,1,2.34077,1.15016,4.809523809523809,18.166666666666668
2023-04-01,Union Berlin,VfB Stuttgart,1.704,2.622,3,0,1.70372,2.62164,27.5,9.125
2023-04-01,Freiburg,Hertha Berlin,0.862,2.085,1,1,0.862445,2.08511,12.944444444444445,18.133333333333333
