date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-11-12,Napoli,Empoli,1.061,0.389,0,1,1.06052,0.38859,5.653846153846154,14.5
2023-11-12,Udinese,Atalanta,1.214,0.575,1,1,0.453029,0.575292,13.958333333333334,5.068965517241379
2023-11-12,Fiorentina,Bologna,1.574,2.31,2,1,0.813049,1.54889,11.129032258064516,6.375
2023-11-12,Lazio,Roma,0.398,0.32,0,0,0.398131,0.320262,19.823529411764707,11.357142857142858
2023-11-12,Inter,Frosinone,3.278,0.586,2,0,2.5169,0.58612,28.583333333333332,11.192307692307692
2023-11-25,Salernitana,Lazio,1.401,1.835,2,1,1.40102,1.07406,20.0,4.457142857142857
2023-11-25,Atalanta,Napoli,0.88,2.511,1,2,0.880466,2.51076,13.608695652173912,12.9375
2023-11-25,AC Milan,Fiorentina,1.784,1.695,1,0,1.02265,1.69486,10.125,12.105263157894736
2023-11-26,Cagliari,Monza,1.587,0.802,1,1,1.58663,0.802396,18.941176470588236,7.636363636363637
2023-11-26,Frosinone,Genoa,0.991,1.826,2,1,0.990501,1.82552,15.066666666666666,11.266666666666667
2023-11-26,Empoli,Sassuolo,1.477,2.976,3,4,0.71586,2.21473,5.935483870967742,9.291666666666666
2023-11-26,Roma,Udinese,1.259,0.532,3,1,1.25942,0.532293,7.916666666666667,21.941176470588236
2023-11-26,Juventus,Inter,0.489,0.693,1,1,0.488914,0.692636,21.666666666666668,9.28
2023-11-27,Verona,Lecce,1.947,1.522,2,2,1.94683,1.52186,9.636363636363637,7.3478260869565215
2023-11-27,Bologna,Torino,1.349,0.573,2,0,1.34938,0.573292,11.409090909090908,9.523809523809524
2023-12-01,Monza,Juventus,0.657,2.959,1,2,0.656513,2.07226,9.125,32.2
2023-12-02,Genoa,Empoli,0.833,0.753,1,1,0.832928,0.753276,6.741935483870968,7.423076923076923
2023-12-02,Lazio,Cagliari,2.504,0.614,1,0,2.50417,0.613719,9.541666666666666,18.0
2023-12-02,AC Milan,Frosinone,1.01,0.729,3,1,1.01016,0.728766,11.454545454545455,10.153846153846153
2023-12-03,Lecce,Bologna,1.658,1.517,1,1,0.896975,1.51659,13.833333333333334,7.758620689655173
2023-12-03,Fiorentina,Salernitana,3.069,0.781,3,0,2.30805,0.780756,8.266666666666667,14.055555555555555
2023-12-03,Udinese,Verona,2.148,1.567,3,3,2.14774,0.805443,9.652173913043478,5.142857142857143
2023-12-03,Sassuolo,Roma,0.917,1.999,1,2,0.916551,1.2381,28.076923076923077,8.25
2023-12-03,Napoli,Inter,0.787,2.585,0,3,0.787314,2.58503,14.857142857142858,13.304347826086957
2023-12-04,Torino,Atalanta,1.639,0.346,3,0,0.877365,0.345831,11.894736842105264,9.827586206896552
2023-12-08,Juventus,Napoli,0.663,1.005,1,0,0.662608,1.00524,20.5,7.666666666666667
2023-12-09,Verona,Lazio,0.793,1.014,1,1,0.792676,1.01398,16.0,9.153846153846153
2023-12-09,Atalanta,AC Milan,3.101,1.006,3,2,3.10106,1.00625,17.857142857142858,8.703703703703704
2023-12-09,Inter,Udinese,3.342,0.847,4,0,2.58021,0.847308,6.0,127.0
2023-12-10,Frosinone,Torino,1.508,1.064,0,0,1.50797,1.06355,6.846153846153846,8.428571428571429
2023-12-10,Monza,Genoa,0.672,1.75,1,0,0.67177,1.74997,19.615384615384617,11.92
2023-12-10,Salernitana,Bologna,0.601,1.673,1,2,0.601235,1.67302,13.612903225806452,7.76
2023-12-10,Roma,Fiorentina,0.703,0.975,1,1,0.702857,0.975261,16.75,7.916666666666667
2023-12-11,Empoli,Lecce,1.892,0.985,1,1,1.8919,0.985028,6.769230769230769,15.5
2023-12-11,Cagliari,Sassuolo,1.238,1.29,2,1,1.2382,1.29012,4.551724137931035,11.777777777777779
2023-12-15,Genoa,Juventus,0.845,2.104,1,1,0.844502,1.34294,13.052631578947368,10.923076923076923
2023-12-16,Lecce,Frosinone,0.729,1.841,2,1,0.729342,1.08003,8.866666666666667,5.0344827586206895
2023-12-16,Napoli,Cagliari,3.033,1.838,2,1,3.03273,1.83831,6.444444444444445,29.4
2023-12-16,Torino,Empoli,2.113,0.289,1,0,2.11343,0.28927,11.714285714285714,11.55
2023-12-17,AC Milan,Monza,2.266,1.428,3,0,2.26584,1.42821,29.2,12.476190476190476
