match_id,date,season,league,league_name,home_team,away_team,home_goals,away_goals,result,matchday,stage
442854,2023-12-20,2023,FL1,Ligue 1,Nice,RC Lens,2,0,H,17,REGULAR_SEASON
442855,2023-12-20,2023,FL1,Ligue 1,Olympique Lyon,Nantes,1,0,H,17,REGULAR_SEASON
442856,2023-12-20,2023,FL1,Ligue 1,PSG,FC Metz,3,1,H,17,REGULAR_SEASON
442857,2023-12-20,2023,FL1,Ligue 1,Strasbourg,Lille,2,1,H,17,REGULAR_SEASON
442858,2023-12-20,2023,FL1,Ligue 1,Brest,Lorient,4,0,H,17,REGULAR_SEASON
442859,2023-12-20,2023,FL1,Ligue 1,Stade de Reims,Le Havre,1,0,H,17,REGULAR_SEASON
442864,2024-01-12,2023,FL1,Ligue 1,Marseille,Strasbourg,1,1,D,18,REGULAR_SEASON
442861,2024-01-13,2023,FL1,Ligue 1,Monaco,Stade de Reims,1,3,A,18,REGULAR_SEASON
442868,2024-01-13,2023,FL1,Ligue 1,Stade Rennais,Nice,2,0,H,18,REGULAR_SEASON
442865,2024-01-14,2023,FL1,Ligue 1,Lille,Lorient,3,0,H,18,REGULAR_SEASON
442862,2024-01-14,2023,FL1,Ligue 1,FC Metz,Toulouse,0,1,A,18,REGULAR_SEASON
442863,2024-01-14,2023,FL1,Ligue 1,Nantes,Clermont Foot,1,2,A,18,REGULAR_SEASON
442867,2024-01-14,2023,FL1,Ligue 1,Brest,Montpellier,2,0,H,18,REGULAR_SEASON
442860,2024-01-14,2023,FL1,Ligue 1,Le Havre,Olympique Lyon,3,1,H,18,REGULAR_SEASON
442866,2024-01-14,2023,FL1,Ligue 1,RC Lens,PSG,0,2,A,18,REGULAR_SEASON
442875,2024-01-26,2023,FL1,Ligue 1,Olympique Lyon,Stade Rennais,2,3,A,19,REGULAR_SEASON
442873,2024-01-27,2023,FL1,Ligue 1,Nice,FC Metz,1,0,H,19,REGULAR_SEASON
442874,2024-01-27,2023,FL1,Ligue 1,Marseille,Monaco,2,2,D,19,REGULAR_SEASON
442872,2024-01-28,2023,FL1,Ligue 1,Montpellier,Lille,0,0,D,19,REGULAR_SEASON
442869,2024-01-28,2023,FL1,Ligue 1,Clermont Foot,Strasbourg,1,1,D,19,REGULAR_SEASON
442870,2024-01-28,2023,FL1,Ligue 1,Lorient,Le Havre,3,3,D,19,REGULAR_SEASON
442877,2024-01-28,2023,FL1,Ligue 1,Stade de Reims,Nantes,0,0,D,19,REGULAR_SEASON
442871,2024-01-28,2023,FL1,Ligue 1,Toulouse,RC Lens,0,2,A,19,REGULAR_SEASON
442876,2024-01-28,2023,FL1,Ligue 1,PSG,Brest,2,2,D,19,REGULAR_SEASON
442883,2024-02-02,2023,FL1,Ligue 1,Strasbourg,PSG,1,2,A,20,REGULAR_SEASON
442886,2024-02-03,2023,FL1,Ligue 1,Stade Rennais,Montpellier,2,1,H,20,REGULAR_SEASON
442880,2024-02-03,2023,FL1,Ligue 1,Nantes,RC Lens,0,1,A,20,REGULAR_SEASON
442878,2024-02-04,2023,FL1,Ligue 1,Monaco,Le Havre,1,1,D,20,REGULAR_SEASON
442882,2024-02-04,2023,FL1,Ligue 1,Lille,Clermont Foot,4,0,H,20,REGULAR_SEASON
442885,2024-02-04,2023,FL1,Ligue 1,Stade de Reims,Toulouse,2,3,A,20,REGULAR_SEASON
442879,2024-02-04,2023,FL1,Ligue 1,FC Metz,Lorient,1,2,A,20,REGULAR_SEASON
442884,2024-02-04,2023,FL1,Ligue 1,Brest,Nice,0,0,D,20,REGULAR_SEASON
442881,2024-02-04,2023,FL1,Ligue 1,Olympique Lyon,Marseille,1,0,H,20,REGULAR_SEASON
442893,2024-02-09,2023,FL1,Ligue 1,Marseille,FC Metz,1,1,D,21,REGULAR_SEASON
442895,2024-02-10,2023,FL1,Ligue 1,RC Lens,Strasbourg,3,1,H,21,REGULAR_SEASON
442894,2024-02-10,2023,FL1,Ligue 1,PSG,Lille,3,1,H,21,REGULAR_SEASON
442887,2024-02-11,2023,FL1,Ligue 1,Le Havre,Stade Rennais,0,1,A,21,REGULAR_SEASON
442888,2024-02-11,2023,FL1,Ligue 1,Clermont Foot,Brest,1,1,D,21,REGULAR_SEASON
442889,2024-02-11,2023,FL1,Ligue 1,Lorient,Stade de Reims,2,0,H,21,REGULAR_SEASON
442890,2024-02-11,2023,FL1,Ligue 1,Toulouse,Nantes,1,2,A,21,REGULAR_SEASON
442891,2024-02-11,2023,FL1,Ligue 1,Montpellier,Olympique Lyon,1,2,A,21,REGULAR_SEASON
442892,2024-02-11,2023,FL1,Ligue 1,Nice,Monaco,2,3,A,21,REGULAR_SEASON
442899,2024-02-16,2023,FL1,Ligue 1,Olympique Lyon,Nice,1,0,H,22,REGULAR_SEASON
442900,2024-02-17,2023,FL1,Ligue 1,Lille,Le Havre,3,0,H,22,REGULAR_SEASON
442897,2024-02-17,2023,FL1,Ligue 1,Nantes,PSG,0,2,A,22,REGULAR_SEASON
442901,2024-02-18,2023,FL1,Ligue 1,Strasbourg,Lorient,1,3,A,22,REGULAR_SEASON
442896,2024-02-18,2023,FL1,Ligue 1,Monaco,Toulouse,1,2,A,22,REGULAR_SEASON
442898,2024-02-18,2023,FL1,Ligue 1,Montpellier,FC Metz,3,0,H,22,REGULAR_SEASON
442904,2024-02-18,2023,FL1,Ligue 1,Stade Rennais,Clermont Foot,3,1,H,22,REGULAR_SEASON
442903,2024-02-18,2023,FL1,Ligue 1,Stade de Reims,RC Lens,1,1,D,22,REGULAR_SEASON
442902,2024-02-18,2023,FL1,Ligue 1,Brest,Marseille,1,0,H,22,REGULAR_SEASON
442907,2024-02-23,2023,FL1,Ligue 1,FC Metz,Olympique Lyon,1,2,A,23,REGULAR_SEASON
442906,2024-02-24,2023,FL1,Ligue 1,Lorient,Nantes,0,1,A,23,REGULAR_SEASON
442912,2024-02-24,2023,FL1,Ligue 1,Strasbourg,Brest,0,3,A,23,REGULAR_SEASON
442913,2024-02-25,2023,FL1,Ligue 1,RC Lens,Monaco,2,3,A,23,REGULAR_SEASON
442905,2024-02-25,2023,FL1,Ligue 1,Le Havre,Stade de Reims,1,2,A,23,REGULAR_SEASON
442908,2024-02-25,2023,FL1,Ligue 1,Toulouse,Lille,3,1,H,23,REGULAR_SEASON
442909,2024-02-25,2023,FL1,Ligue 1,Nice,Clermont Foot,0,0,D,23,REGULAR_SEASON
442911,2024-02-25,2023,FL1,Ligue 1,PSG,Stade Rennais,1,1,D,23,REGULAR_SEASON
442910,2024-02-25,2023,FL1,Ligue 1,Marseille,Montpellier,4,1,H,23,REGULAR_SEASON
442914,2024-03-01,2023,FL1,Ligue 1,Monaco,PSG,0,0,D,24,REGULAR_SEASON
442921,2024-03-02,2023,FL1,Ligue 1,Stade de Reims,Lille,0,1,A,24,REGULAR_SEASON
442915,2024-03-02,2023,FL1,Ligue 1,Clermont Foot,Marseille,1,5,A,24,REGULAR_SEASON
442917,2024-03-03,2023,FL1,Ligue 1,Toulouse,Nice,2,1,H,24,REGULAR_SEASON
442916,2024-03-03,2023,FL1,Ligue 1,Nantes,FC Metz,0,2,A,24,REGULAR_SEASON
442918,2024-03-03,2023,FL1,Ligue 1,Montpellier,Strasbourg,2,2,D,24,REGULAR_SEASON
442920,2024-03-03,2023,FL1,Ligue 1,Brest,Le Havre,1,0,H,24,REGULAR_SEASON
442922,2024-03-03,2023,FL1,Ligue 1,Stade Rennais,Lorient,1,2,A,24,REGULAR_SEASON
442919,2024-03-03,2023,FL1,Ligue 1,Olympique Lyon,RC Lens,0,3,A,24,REGULAR_SEASON
442926,2024-03-08,2023,FL1,Ligue 1,Nice,Montpellier,1,2,A,25,REGULAR_SEASON
442924,2024-03-09,2023,FL1,Ligue 1,Lorient,Olympique Lyon,0,2,A,25,REGULAR_SEASON
442931,2024-03-09,2023,FL1,Ligue 1,RC Lens,Brest,1,0,H,25,REGULAR_SEASON
442929,2024-03-10,2023,FL1,Ligue 1,PSG,Stade de Reims,2,2,D,25,REGULAR_SEASON
442923,2024-03-10,2023,FL1,Ligue 1,Le Havre,Toulouse,1,0,H,25,REGULAR_SEASON
442925,2024-03-10,2023,FL1,Ligue 1,FC Metz,Clermont Foot,1,0,H,25,REGULAR_SEASON
442930,2024-03-10,2023,FL1,Ligue 1,Strasbourg,Monaco,0,1,A,25,REGULAR_SEASON
442928,2024-03-10,2023,FL1,Ligue 1,Lille,Stade Rennais,2,2,D,25,REGULAR_SEASON
442927,2024-03-10,2023,FL1,Ligue 1,Marseille,Nantes,2,0,H,25,REGULAR_SEASON
442935,2024-03-15,2023,FL1,Ligue 1,Toulouse,Olympique Lyon,2,3,A,26,REGULAR_SEASON
442934,2024-03-16,2023,FL1,Ligue 1,Nantes,Strasbourg,1,3,A,26,REGULAR_SEASON
442937,2024-03-16,2023,FL1,Ligue 1,RC Lens,Nice,1,3,A,26,REGULAR_SEASON
442938,2024-03-17,2023,FL1,Ligue 1,Brest,Lille,1,1,D,26,REGULAR_SEASON
442932,2024-03-17,2023,FL1,Ligue 1,Monaco,Lorient,2,2,D,26,REGULAR_SEASON
442933,2024-03-17,2023,FL1,Ligue 1,Clermont Foot,Le Havre,2,1,H,26,REGULAR_SEASON
442939,2024-03-17,2023,FL1,Ligue 1,Stade de Reims,FC Metz,2,1,H,26,REGULAR_SEASON
442940,2024-03-17,2023,FL1,Ligue 1,Stade Rennais,Marseille,2,0,H,26,REGULAR_SEASON
442936,2024-03-17,2023,FL1,Ligue 1,Montpellier,PSG,2,6,A,26,REGULAR_SEASON
442948,2024-03-29,2023,FL1,Ligue 1,Lille,RC Lens,2,1,H,27,REGULAR_SEASON
442944,2024-03-30,2023,FL1,Ligue 1,FC Metz,Monaco,2,5,A,27,REGULAR_SEASON
442947,2024-03-30,2023,FL1,Ligue 1,Olympique Lyon,Stade de Reims,1,1,D,27,REGULAR_SEASON
442943,2024-03-31,2023,FL1,Ligue 1,Lorient,Brest,0,1,A,27,REGULAR_SEASON
442941,2024-03-31,2023,FL1,Ligue 1,Le Havre,Montpellier,0,2,A,27,REGULAR_SEASON
442942,2024-03-31,2023,FL1,Ligue 1,Clermont Foot,Toulouse,0,3,A,27,REGULAR_SEASON
442945,2024-03-31,2023,FL1,Ligue 1,Nice,Nantes,1,2,A,27,REGULAR_SEASON
442949,2024-03-31,2023,FL1,Ligue 1,Strasbourg,Stade Rennais,2,0,H,27,REGULAR_SEASON
442946,2024-03-31,2023,FL1,Ligue 1,Marseille,PSG,0,2,A,27,REGULAR_SEASON
442954,2024-04-05,2023,FL1,Ligue 1,Lille,Marseille,3,1,H,28,REGULAR_SEASON
442956,2024-04-06,2023,FL1,Ligue 1,RC Lens,Le Havre,1,1,D,28,REGULAR_SEASON
442955,2024-04-06,2023,FL1,Ligue 1,PSG,Clermont Foot,1,1,D,28,REGULAR_SEASON
442957,2024-04-07,2023,FL1,Ligue 1,Brest,FC Metz,4,3,H,28,REGULAR_SEASON
442952,2024-04-07,2023,FL1,Ligue 1,Toulouse,Strasbourg,0,0,D,28,REGULAR_SEASON
442953,2024-04-07,2023,FL1,Ligue 1,Montpellier,Lorient,2,0,H,28,REGULAR_SEASON
442958,2024-04-07,2023,FL1,Ligue 1,Stade de Reims,Nice,0,0,D,28,REGULAR_SEASON
442950,2024-04-07,2023,FL1,Ligue 1,Monaco,Stade Rennais,1,0,H,28,REGULAR_SEASON
442951,2024-04-07,2023,FL1,Ligue 1,Nantes,Olympique Lyon,1,3,A,28,REGULAR_SEASON
442963,2024-04-12,2023,FL1,Ligue 1,FC Metz,RC Lens,2,1,H,29,REGULAR_SEASON
442966,2024-04-13,2023,FL1,Ligue 1,Strasbourg,Stade de Reims,3,1,H,29,REGULAR_SEASON
442967,2024-04-13,2023,FL1,Ligue 1,Stade Rennais,Toulouse,1,2,A,29,REGULAR_SEASON
442959,2024-04-14,2023,FL1,Ligue 1,Le Havre,Nantes,0,1,A,29,REGULAR_SEASON
442961,2024-04-14,2023,FL1,Ligue 1,Clermont Foot,Montpellier,1,1,D,29,REGULAR_SEASON
442965,2024-04-14,2023,FL1,Ligue 1,Olympique Lyon,Brest,4,3,H,29,REGULAR_SEASON
442971,2024-04-19,2023,FL1,Ligue 1,Nice,Lorient,3,0,H,30,REGULAR_SEASON
442969,2024-04-20,2023,FL1,Ligue 1,Nantes,Stade Rennais,0,3,A,30,REGULAR_SEASON
442974,2024-04-20,2023,FL1,Ligue 1,RC Lens,Clermont Foot,1,0,H,30,REGULAR_SEASON
442968,2024-04-21,2023,FL1,Ligue 1,Le Havre,FC Metz,0,1,A,30,REGULAR_SEASON
442972,2024-04-21,2023,FL1,Ligue 1,Lille,Strasbourg,1,0,H,30,REGULAR_SEASON
442976,2024-04-21,2023,FL1,Ligue 1,Stade de Reims,Montpellier,1,2,A,30,REGULAR_SEASON
442975,2024-04-21,2023,FL1,Ligue 1,Brest,Monaco,0,2,A,30,REGULAR_SEASON
442970,2024-04-21,2023,FL1,Ligue 1,Toulouse,Marseille,2,2,D,30,REGULAR_SEASON
442973,2024-04-21,2023,FL1,Ligue 1,PSG,Olympique Lyon,4,1,H,30,REGULAR_SEASON
442962,2024-04-24,2023,FL1,Ligue 1,Lorient,PSG,1,4,A,29,REGULAR_SEASON
442960,2024-04-24,2023,FL1,Ligue 1,Monaco,Lille,1,0,H,29,REGULAR_SEASON
442964,2024-04-24,2023,FL1,Ligue 1,Marseille,Nice,2,2,D,29,REGULAR_SEASON
442980,2024-04-26,2023,FL1,Ligue 1,Montpellier,Nantes,1,1,D,31,REGULAR_SEASON
442983,2024-04-27,2023,FL1,Ligue 1,PSG,Le Havre,3,3,D,31,REGULAR_SEASON
442979,2024-04-28,2023,FL1,Ligue 1,FC Metz,Lille,1,2,A,31,REGULAR_SEASON
442977,2024-04-28,2023,FL1,Ligue 1,Clermont Foot,Stade de Reims,4,1,H,31,REGULAR_SEASON
442978,2024-04-28,2023,FL1,Ligue 1,Lorient,Toulouse,1,2,A,31,REGULAR_SEASON
442984,2024-04-28,2023,FL1,Ligue 1,Strasbourg,Nice,1,3,A,31,REGULAR_SEASON
442985,2024-04-28,2023,FL1,Ligue 1,Stade Rennais,Brest,4,5,A,31,REGULAR_SEASON
442981,2024-04-28,2023,FL1,Ligue 1,Olympique Lyon,Monaco,3,2,H,31,REGULAR_SEASON
442982,2024-04-28,2023,FL1,Ligue 1,Marseille,RC Lens,2,1,H,31,REGULAR_SEASON
442989,2024-05-03,2023,FL1,Ligue 1,Toulouse,Montpellier,1,2,A,32,REGULAR_SEASON
442992,2024-05-03,2023,FL1,Ligue 1,RC Lens,Lorient,2,0,H,32,REGULAR_SEASON
442986,2024-05-04,2023,FL1,Ligue 1,Le Havre,Strasbourg,3,1,H,32,REGULAR_SEASON
442987,2024-05-04,2023,FL1,Ligue 1,Monaco,Clermont Foot,4,1,H,32,REGULAR_SEASON
442988,2024-05-04,2023,FL1,Ligue 1,FC Metz,Stade Rennais,2,3,A,32,REGULAR_SEASON
442993,2024-05-04,2023,FL1,Ligue 1,Brest,Nantes,0,0,D,32,REGULAR_SEASON
442991,2024-05-06,2023,FL1,Ligue 1,Lille,Olympique Lyon,3,4,A,32,REGULAR_SEASON
442998,2024-05-10,2023,FL1,Ligue 1,Nice,Le Havre,1,0,H,33,REGULAR_SEASON
443002,2024-05-10,2023,FL1,Ligue 1,Brest,Stade de Reims,1,1,D,33,REGULAR_SEASON
442995,2024-05-12,2023,FL1,Ligue 1,Clermont Foot,Olympique Lyon,0,1,A,33,REGULAR_SEASON
442996,2024-05-12,2023,FL1,Ligue 1,Nantes,Lille,1,2,A,33,REGULAR_SEASON
442997,2024-05-12,2023,FL1,Ligue 1,Montpellier,Monaco,0,2,A,33,REGULAR_SEASON
442999,2024-05-12,2023,FL1,Ligue 1,Marseille,Lorient,3,1,H,33,REGULAR_SEASON
443000,2024-05-12,2023,FL1,Ligue 1,PSG,Toulouse,1,3,A,33,REGULAR_SEASON
443001,2024-05-12,2023,FL1,Ligue 1,Strasbourg,FC Metz,2,1,H,33,REGULAR_SEASON
443003,2024-05-12,2023,FL1,Ligue 1,Stade Rennais,RC Lens,1,1,D,33,REGULAR_SEASON
442990,2024-05-15,2023,FL1,Ligue 1,Nice,PSG,1,2,A,32,REGULAR_SEASON
442994,2024-05-15,2023,FL1,Ligue 1,Stade de Reims,Marseille,1,0,H,32,REGULAR_SEASON
443004,2024-05-19,2023,FL1,Ligue 1,Le Havre,Marseille,1,2,A,34,REGULAR_SEASON
443005,2024-05-19,2023,FL1,Ligue 1,Monaco,Nantes,4,0,H,34,REGULAR_SEASON
443006,2024-05-19,2023,FL1,Ligue 1,Lorient,Clermont Foot,5,0,H,34,REGULAR_SEASON
443007,2024-05-19,2023,FL1,Ligue 1,FC Metz,PSG,0,2,A,34,REGULAR_SEASON
443008,2024-05-19,2023,FL1,Ligue 1,Toulouse,Brest,0,3,A,34,REGULAR_SEASON
443009,2024-05-19,2023,FL1,Ligue 1,Olympique Lyon,Strasbourg,2,1,H,34,REGULAR_SEASON
443010,2024-05-19,2023,FL1,Ligue 1,Lille,Nice,2,2,D,34,REGULAR_SEASON
443011,2024-05-19,2023,FL1,Ligue 1,RC Lens,Montpellier,2,2,D,34,REGULAR_SEASON
443012,2024-05-19,2023,FL1,Ligue 1,Stade de Reims,Stade Rennais,2,1,H,34,REGULAR_SEASON
438482,2023-08-11,2023,PD,La Liga,Almería,Rayo Vallecano,0,2,A,1,REGULAR_SEASON
438479,2023-08-11,2023,PD,La Liga,Sevilla FC,Valencia,1,2,A,1,REGULAR_SEASON
438481,2023-08-12,2023,PD,La Liga,Real Sociedad,Girona,1,1,D,1,REGULAR_SEASON
438483,2023-08-12,2023,PD,La Liga,Las Palmas,Mallorca,1,1,D,1,REGULAR_SEASON
438474,2023-08-12,2023,PD,La Liga,Athletic,Real Madrid,0,2,A,1,REGULAR_SEASON
438476,2023-08-13,2023,PD,La Liga,Celta,Osasuna,0,2,A,1,REGULAR_SEASON
438480,2023-08-13,2023,PD,La Liga,Villarreal,Real Betis,1,2,A,1,REGULAR_SEASON
438478,2023-08-13,2023,PD,La Liga,Getafe,Barça,0,0,D,1,REGULAR_SEASON
438477,2023-08-14,2023,PD,La Liga,Cádiz CF,Alavés,1,0,H,1,REGULAR_SEASON
438475,2023-08-14,2023,PD,La Liga,Atleti,Granada,3,1,H,1,REGULAR_SEASON
438491,2023-08-18,2023,PD,La Liga,Mallorca,Villarreal,0,1,A,2,REGULAR_SEASON
438490,2023-08-18,2023,PD,La Liga,Valencia,Las Palmas,1,0,H,2,REGULAR_SEASON
438492,2023-08-19,2023,PD,La Liga,Real Sociedad,Celta,1,1,D,2,REGULAR_SEASON
438493,2023-08-19,2023,PD,La Liga,Almería,Real Madrid,1,3,A,2,REGULAR_SEASON
438485,2023-08-19,2023,PD,La Liga,Osasuna,Athletic,0,2,A,2,REGULAR_SEASON
438488,2023-08-20,2023,PD,La Liga,Girona,Getafe,3,0,H,2,REGULAR_SEASON
438487,2023-08-20,2023,PD,La Liga,Barça,Cádiz CF,2,0,H,2,REGULAR_SEASON
438484,2023-08-20,2023,PD,La Liga,Real Betis,Atleti,0,0,D,2,REGULAR_SEASON
438486,2023-08-21,2023,PD,La Liga,Alavés,Sevilla FC,4,3,H,2,REGULAR_SEASON
438489,2023-08-21,2023,PD,La Liga,Granada,Rayo Vallecano,0,2,A,2,REGULAR_SEASON
438503,2023-08-25,2023,PD,La Liga,Las Palmas,Real Sociedad,0,0,D,3,REGULAR_SEASON
438495,2023-08-25,2023,PD,La Liga,Celta,Real Madrid,0,1,A,3,REGULAR_SEASON
438496,2023-08-26,2023,PD,La Liga,Cádiz CF,Almería,1,1,D,3,REGULAR_SEASON
438498,2023-08-26,2023,PD,La Liga,Granada,Mallorca,3,2,H,3,REGULAR_SEASON
438499,2023-08-26,2023,PD,La Liga,Sevilla FC,Girona,1,2,A,3,REGULAR_SEASON
438501,2023-08-27,2023,PD,La Liga,Villarreal,Barça,3,4,A,3,REGULAR_SEASON
438500,2023-08-27,2023,PD,La Liga,Valencia,Osasuna,1,2,A,3,REGULAR_SEASON
438494,2023-08-27,2023,PD,La Liga,Athletic,Real Betis,4,2,H,3,REGULAR_SEASON
438497,2023-08-28,2023,PD,La Liga,Getafe,Alavés,1,0,H,3,REGULAR_SEASON
438502,2023-08-28,2023,PD,La Liga,Rayo Vallecano,Atleti,0,7,A,3,REGULAR_SEASON
438508,2023-09-01,2023,PD,La Liga,Cádiz CF,Villarreal,3,1,H,4,REGULAR_SEASON
438513,2023-09-01,2023,PD,La Liga,Almería,Celta,2,3,A,4,REGULAR_SEASON
438512,2023-09-02,2023,PD,La Liga,Real Sociedad,Granada,5,3,H,4,REGULAR_SEASON
438511,2023-09-02,2023,PD,La Liga,Real Madrid,Getafe,2,1,H,4,REGULAR_SEASON
438507,2023-09-02,2023,PD,La Liga,Alavés,Valencia,1,0,H,4,REGULAR_SEASON
438505,2023-09-02,2023,PD,La Liga,Real Betis,Rayo Vallecano,1,0,H,4,REGULAR_SEASON
438509,2023-09-03,2023,PD,La Liga,Girona,Las Palmas,1,0,H,4,REGULAR_SEASON
438510,2023-09-03,2023,PD,La Liga,Mallorca,Athletic,0,0,D,4,REGULAR_SEASON
438506,2023-09-03,2023,PD,La Liga,Osasuna,Barça,1,2,A,4,REGULAR_SEASON
438522,2023-09-15,2023,PD,La Liga,Rayo Vallecano,Alavés,2,0,H,5,REGULAR_SEASON
438514,2023-09-16,2023,PD,La Liga,Athletic,Cádiz CF,3,0,H,5,REGULAR_SEASON
438520,2023-09-16,2023,PD,La Liga,Valencia,Atleti,3,0,H,5,REGULAR_SEASON
438515,2023-09-16,2023,PD,La Liga,Celta,Mallorca,0,1,A,5,REGULAR_SEASON
438516,2023-09-16,2023,PD,La Liga,Barça,Real Betis,5,0,H,5,REGULAR_SEASON
438517,2023-09-17,2023,PD,La Liga,Getafe,Osasuna,3,2,H,5,REGULAR_SEASON
438521,2023-09-17,2023,PD,La Liga,Villarreal,Almería,2,1,H,5,REGULAR_SEASON
438519,2023-09-17,2023,PD,La Liga,Sevilla FC,Las Palmas,1,0,H,5,REGULAR_SEASON
438523,2023-09-17,2023,PD,La Liga,Real Madrid,Real Sociedad,2,1,H,5,REGULAR_SEASON
438518,2023-09-18,2023,PD,La Liga,Granada,Girona,2,4,A,5,REGULAR_SEASON
438527,2023-09-22,2023,PD,La Liga,Alavés,Athletic,0,2,A,6,REGULAR_SEASON
438529,2023-09-23,2023,PD,La Liga,Girona,Mallorca,5,3,H,6,REGULAR_SEASON
438526,2023-09-23,2023,PD,La Liga,Osasuna,Sevilla FC,0,0,D,6,REGULAR_SEASON
438528,2023-09-23,2023,PD,La Liga,Barça,Celta,3,2,H,6,REGULAR_SEASON
438532,2023-09-23,2023,PD,La Liga,Almería,Valencia,2,2,D,6,REGULAR_SEASON
438531,2023-09-24,2023,PD,La Liga,Real Sociedad,Getafe,4,3,H,6,REGULAR_SEASON
438530,2023-09-24,2023,PD,La Liga,Rayo Vallecano,Villarreal,1,1,D,6,REGULAR_SEASON
438533,2023-09-24,2023,PD,La Liga,Las Palmas,Granada,1,0,H,6,REGULAR_SEASON
438525,2023-09-24,2023,PD,La Liga,Real Betis,Cádiz CF,1,1,D,6,REGULAR_SEASON
438524,2023-09-24,2023,PD,La Liga,Atleti,Real Madrid,3,1,H,6,REGULAR_SEASON
438539,2023-09-26,2023,PD,La Liga,Sevilla FC,Almería,5,1,H,7,REGULAR_SEASON
438542,2023-09-26,2023,PD,La Liga,Mallorca,Barça,2,2,D,7,REGULAR_SEASON
438534,2023-09-27,2023,PD,La Liga,Athletic,Getafe,2,2,D,7,REGULAR_SEASON
438541,2023-09-27,2023,PD,La Liga,Villarreal,Girona,1,2,A,7,REGULAR_SEASON
438543,2023-09-27,2023,PD,La Liga,Real Madrid,Las Palmas,2,0,H,7,REGULAR_SEASON
438537,2023-09-27,2023,PD,La Liga,Cádiz CF,Rayo Vallecano,0,0,D,7,REGULAR_SEASON
438540,2023-09-27,2023,PD,La Liga,Valencia,Real Sociedad,0,1,A,7,REGULAR_SEASON
438536,2023-09-28,2023,PD,La Liga,Celta,Alavés,1,1,D,7,REGULAR_SEASON
438538,2023-09-28,2023,PD,La Liga,Granada,Real Betis,1,1,D,7,REGULAR_SEASON
438535,2023-09-28,2023,PD,La Liga,Osasuna,Atleti,0,2,A,7,REGULAR_SEASON
438547,2023-09-29,2023,PD,La Liga,Barça,Sevilla FC,1,0,H,8,REGULAR_SEASON
438548,2023-09-30,2023,PD,La Liga,Getafe,Villarreal,0,0,D,8,REGULAR_SEASON
438550,2023-09-30,2023,PD,La Liga,Rayo Vallecano,Mallorca,2,2,D,8,REGULAR_SEASON
438549,2023-09-30,2023,PD,La Liga,Girona,Real Madrid,0,3,A,8,REGULAR_SEASON
438551,2023-09-30,2023,PD,La Liga,Real Sociedad,Athletic,3,0,H,8,REGULAR_SEASON
438552,2023-10-01,2023,PD,La Liga,Almería,Granada,3,3,D,8,REGULAR_SEASON
438546,2023-10-01,2023,PD,La Liga,Alavés,Osasuna,0,2,A,8,REGULAR_SEASON
438544,2023-10-01,2023,PD,La Liga,Atleti,Cádiz CF,3,2,H,8,REGULAR_SEASON
438545,2023-10-01,2023,PD,La Liga,Real Betis,Valencia,3,0,H,8,REGULAR_SEASON
438553,2023-10-02,2023,PD,La Liga,Las Palmas,Celta,2,1,H,8,REGULAR_SEASON
438554,2023-10-06,2023,PD,La Liga,Athletic,Almería,3,0,H,9,REGULAR_SEASON
438558,2023-10-07,2023,PD,La Liga,Cádiz CF,Girona,0,1,A,9,REGULAR_SEASON
438563,2023-10-07,2023,PD,La Liga,Real Madrid,Osasuna,4,0,H,9,REGULAR_SEASON
438562,2023-10-07,2023,PD,La Liga,Mallorca,Valencia,1,1,D,9,REGULAR_SEASON
438560,2023-10-07,2023,PD,La Liga,Sevilla FC,Rayo Vallecano,2,2,D,9,REGULAR_SEASON
438561,2023-10-08,2023,PD,La Liga,Villarreal,Las Palmas,1,2,A,9,REGULAR_SEASON
438555,2023-10-08,2023,PD,La Liga,Atleti,Real Sociedad,2,1,H,9,REGULAR_SEASON
438556,2023-10-08,2023,PD,La Liga,Celta,Getafe,2,2,D,9,REGULAR_SEASON
438557,2023-10-08,2023,PD,La Liga,Alavés,Real Betis,1,1,D,9,REGULAR_SEASON
438559,2023-10-08,2023,PD,La Liga,Granada,Barça,2,2,D,9,REGULAR_SEASON
438564,2023-10-20,2023,PD,La Liga,Osasuna,Granada,2,0,H,10,REGULAR_SEASON
438572,2023-10-21,2023,PD,La Liga,Real Sociedad,Mallorca,1,0,H,10,REGULAR_SEASON
438567,2023-10-21,2023,PD,La Liga,Getafe,Real Betis,1,1,D,10,REGULAR_SEASON
438569,2023-10-21,2023,PD,La Liga,Sevilla FC,Real Madrid,1,1,D,10,REGULAR_SEASON
438565,2023-10-21,2023,PD,La Liga,Celta,Atleti,0,3,A,10,REGULAR_SEASON
438573,2023-10-22,2023,PD,La Liga,Las Palmas,Rayo Vallecano,0,1,A,10,REGULAR_SEASON
438568,2023-10-22,2023,PD,La Liga,Girona,Almería,5,2,H,10,REGULAR_SEASON
438571,2023-10-22,2023,PD,La Liga,Villarreal,Alavés,1,1,D,10,REGULAR_SEASON
438566,2023-10-22,2023,PD,La Liga,Barça,Athletic,1,0,H,10,REGULAR_SEASON
438570,2023-10-23,2023,PD,La Liga,Valencia,Cádiz CF,2,0,H,10,REGULAR_SEASON
438579,2023-10-27,2023,PD,La Liga,Girona,Celta,1,0,H,11,REGULAR_SEASON
438583,2023-10-28,2023,PD,La Liga,Almería,Las Palmas,1,2,A,11,REGULAR_SEASON
